端末推定,日付,月,推定日時,generation_dir,ファイル名,ファイルパス,分類,サイズbytes,更新時刻,blob_kind,sample_entropy,header_hex,sha256_head1mb,sha256_full_if_small,plist_open,plist_error,plist_type,plist_key_count,plist_keys,device_name,product_type,build_version,ios_version,is_encrypted,date,snapshot_state
iPhone15 Pro,2026-01-20,2026-01,2026-01-20 13:35:45,H:\Manifest\Friend_Device\iPhone15 Pro\00008130-000C2CA92181001C\Internet_Cafe\2026-01-20-133545  00_ff\Workspace,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone15 Pro\00008130-000C2CA92181001C\Internet_Cafe\2026-01-20-133545  00_ff\Workspace\DDNABackup.plist,backup_marker_file,2300,2026-04-20 20:27:12,OTHER_OR_TEXTLIKE,4.989282,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,9fb5fd151bada5662f2cabc9035540e9f7f4b8077c401ff251af63d267ac0a2c,9fb5fd151bada5662f2cabc9035540e9f7f4b8077c401ff251af63d267ac0a2c,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
Friend,2026-01-17,2026-01,2026-01-17 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000353  00_ff,Manifest.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000353  00_ff\Manifest.plist,key_metadata,44484,2026-04-20 20:13:40,BPLIST_HEADER,5.886541,62706c6973743030d9000100020003000400050006000700080009000a000b00,f68860348a65a36a156c2c3b897f5ce7071566af82b7894cf4c6a5049ce4402a,f68860348a65a36a156c2c3b897f5ce7071566af82b7894cf4c6a5049ce4402a,YES,,dict,9,Applications;BackupKeyBag;Date;IsEncrypted;Lockdown;ManifestKey;SystemDomainsVersion;Version;WasPasscodeSet,,,,,True,2026-01-16 17:07:12.383652,
Friend,2026-01-17,2026-01,2026-01-17 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000353  00_ff,Status.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000353  00_ff\Status.plist,key_metadata,189,2026-04-20 20:13:38,BPLIST_HEADER,5.614301,62706c6973743030d60102030405060708090a0b0c5c497346756c6c4261636b,4e7dc31cbd8e7f2136aa185b33d2097eb4f4846451c589b6ef38050baae47237,4e7dc31cbd8e7f2136aa185b33d2097eb4f4846451c589b6ef38050baae47237,YES,,dict,6,BackupState;Date;IsFullBackup;SnapshotState;UUID;Version,,,,,,2026-01-16 17:11:05.097701,finished
Friend,2026-01-17,2026-01,2026-01-17 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9\DDNABackup.plist,backup_marker_file,2207,2026-04-20 20:17:10,OTHER_OR_TEXTLIKE,5.008939,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,12297f00621a11a97d1cb7c6ad19240998eb637a966dea1c4bc25d608e4438cc,12297f00621a11a97d1cb7c6ad19240998eb637a966dea1c4bc25d608e4438cc,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
Friend,2026-01-17,2026-01,2026-01-17 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9,Info.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9\Info.plist,key_metadata,99465,2026-04-20 20:17:12,BPLIST_HEADER,7.832937,62706c6973743030df10150102030405060708090a0b0c0d0e0f101112131415,442e6fbebca787050fbff35f8c171e3a3bf2b4ffe1dca2cf43f4859c2dd098bb,442e6fbebca787050fbff35f8c171e3a3bf2b4ffe1dca2cf43f4859c2dd098bb,YES,,dict,21,Applications;Build Version;Device Name;Display Name;GUID;ICCID;IMEI;Installed Applications;Last Backup Date;MEID;Phone Number;Product Name;Product Type;Product Version;Serial Number;Target Identifier;Target Type;Unique Identifier;iBooks Data 2;iTunes Files;iTunes Version,iPhone của ADMIN,"iPhone8,2",15F79,11.4,,2026-01-16 17:08:24,
Friend,2026-01-17,2026-01,2026-01-17 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9,Manifest.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9\Manifest.plist,key_metadata,44484,2026-04-20 20:17:16,BPLIST_HEADER,5.880257,62706c6973743030d9000100020003000400050006000700080009000a000b00,986ecbecc9744462bd727e00f9d0235d6999818190141651d984606e1cb825ca,986ecbecc9744462bd727e00f9d0235d6999818190141651d984606e1cb825ca,YES,,dict,9,Applications;BackupKeyBag;Date;IsEncrypted;Lockdown;ManifestKey;SystemDomainsVersion;Version;WasPasscodeSet,,,,,True,2026-01-16 17:07:12.383652,
Friend,2026-01-17,2026-01,2026-01-17 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9,Status.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-17\My_PC\2026-01-17-000824  00_e9\Status.plist,key_metadata,189,2026-04-20 20:17:14,BPLIST_HEADER,5.614301,62706c6973743030d60102030405060708090a0b0c5c497346756c6c4261636b,66ac03d174bbba663b41ca8abc71fef63d7e1253e8965a34bb1b73282ae8a8f0,66ac03d174bbba663b41ca8abc71fef63d7e1253e8965a34bb1b73282ae8a8f0,YES,,dict,6,BackupState;Date;IsFullBackup;SnapshotState;UUID;Version,,,,,,2026-01-16 17:15:38.008760,finished
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -\DDNABackup.plist,backup_marker_file,2207,2026-04-20 20:44:00,OTHER_OR_TEXTLIKE,5.012319,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,c36e9b3ca5818068d7e6b6e74d6ec954a6df6916915825512ff8b093e7a8949b,c36e9b3ca5818068d7e6b6e74d6ec954a6df6916915825512ff8b093e7a8949b,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -,Info.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -\Info.plist,key_metadata,99465,2026-04-20 20:44:02,BPLIST_HEADER,7.833137,62706c6973743030df10150102030405060708090a0b0c0d0e0f101112131415,46b252d711c754ea1477dce1714bc8c6ab4cd33a1c0b7d643cca78fe78cbfe93,46b252d711c754ea1477dce1714bc8c6ab4cd33a1c0b7d643cca78fe78cbfe93,YES,,dict,21,Applications;Build Version;Device Name;Display Name;GUID;ICCID;IMEI;Installed Applications;Last Backup Date;MEID;Phone Number;Product Name;Product Type;Product Version;Serial Number;Target Identifier;Target Type;Unique Identifier;iBooks Data 2;iTunes Files;iTunes Version,iPhone của ADMIN,"iPhone8,2",15F79,11.4,,2026-01-21 10:00:58,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -,Manifest.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -\Manifest.plist,key_metadata,44484,2026-04-20 20:44:04,BPLIST_HEADER,5.889832,62706c6973743030d9000100020003000400050006000700080009000a000b00,a8d700ac894ffbbf8b2f647f41726f18c1aa57bbe8c87523e921034e9244a564,a8d700ac894ffbbf8b2f647f41726f18c1aa57bbe8c87523e921034e9244a564,YES,,dict,9,Applications;BackupKeyBag;Date;IsEncrypted;Lockdown;ManifestKey;SystemDomainsVersion;Version;WasPasscodeSet,,,,,True,2026-01-21 09:35:00.700902,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -,Status.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21  (00_e9-00_ff) -\Status.plist,key_metadata,189,2026-04-20 20:44:02,BPLIST_HEADER,5.580711,62706c6973743030d60102030405060708090a0b0c5c497346756c6c4261636b,f9b194fc8fb634de693d27e365d81a19efdc861106481933de7691cae90cab2c,f9b194fc8fb634de693d27e365d81a19efdc861106481933de7691cae90cab2c,YES,,dict,6,BackupState;Date;IsFullBackup;SnapshotState;UUID;Version,,,,,,2026-01-21 10:08:24.640845,finished
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -\DDNABackup.plist,backup_marker_file,2207,2026-04-20 20:42:32,OTHER_OR_TEXTLIKE,5.012319,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,c36e9b3ca5818068d7e6b6e74d6ec954a6df6916915825512ff8b093e7a8949b,c36e9b3ca5818068d7e6b6e74d6ec954a6df6916915825512ff8b093e7a8949b,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -,Info.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -\Info.plist,key_metadata,99465,2026-04-20 20:42:34,BPLIST_HEADER,7.833137,62706c6973743030df10150102030405060708090a0b0c0d0e0f101112131415,46b252d711c754ea1477dce1714bc8c6ab4cd33a1c0b7d643cca78fe78cbfe93,46b252d711c754ea1477dce1714bc8c6ab4cd33a1c0b7d643cca78fe78cbfe93,YES,,dict,21,Applications;Build Version;Device Name;Display Name;GUID;ICCID;IMEI;Installed Applications;Last Backup Date;MEID;Phone Number;Product Name;Product Type;Product Version;Serial Number;Target Identifier;Target Type;Unique Identifier;iBooks Data 2;iTunes Files;iTunes Version,iPhone của ADMIN,"iPhone8,2",15F79,11.4,,2026-01-21 10:00:58,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -,Manifest.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -\Manifest.plist,key_metadata,44484,2026-04-20 20:42:38,BPLIST_HEADER,5.889832,62706c6973743030d9000100020003000400050006000700080009000a000b00,a8d700ac894ffbbf8b2f647f41726f18c1aa57bbe8c87523e921034e9244a564,a8d700ac894ffbbf8b2f647f41726f18c1aa57bbe8c87523e921034e9244a564,YES,,dict,9,Applications;BackupKeyBag;Date;IsEncrypted;Lockdown;ManifestKey;SystemDomainsVersion;Version;WasPasscodeSet,,,,,True,2026-01-21 09:35:00.700902,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -,Status.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\- 2026-01-21-170058  00_e9 -\Status.plist,key_metadata,189,2026-04-20 20:42:34,BPLIST_HEADER,5.580711,62706c6973743030d60102030405060708090a0b0c5c497346756c6c4261636b,f9b194fc8fb634de693d27e365d81a19efdc861106481933de7691cae90cab2c,f9b194fc8fb634de693d27e365d81a19efdc861106481933de7691cae90cab2c,YES,,dict,6,BackupState;Date;IsFullBackup;SnapshotState;UUID;Version,,,,,,2026-01-21 10:08:24.640845,finished
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff\DDNABackup.plist,backup_marker_file,2207,2026-04-20 20:37:40,OTHER_OR_TEXTLIKE,5.01365,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,e5861e3222a2153bdf8a5bd7306b2dcc3e0aba96e636a6bcff5247d7d49be8fc,e5861e3222a2153bdf8a5bd7306b2dcc3e0aba96e636a6bcff5247d7d49be8fc,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff,Info.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff\Info.plist,key_metadata,99465,2026-04-20 20:37:42,BPLIST_HEADER,7.833124,62706c6973743030df10150102030405060708090a0b0c0d0e0f101112131415,2bce1e8de6b1d3f068dc77c38160c94d57d6b51333b57ed92c0d7080cccafe3c,2bce1e8de6b1d3f068dc77c38160c94d57d6b51333b57ed92c0d7080cccafe3c,YES,,dict,21,Applications;Build Version;Device Name;Display Name;GUID;ICCID;IMEI;Installed Applications;Last Backup Date;MEID;Phone Number;Product Name;Product Type;Product Version;Serial Number;Target Identifier;Target Type;Unique Identifier;iBooks Data 2;iTunes Files;iTunes Version,iPhone của ADMIN,"iPhone8,2",15F79,11.4,,2026-01-21 09:31:40,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff,Manifest.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff\Manifest.plist,key_metadata,44484,2026-04-20 20:37:52,BPLIST_HEADER,5.889944,62706c6973743030d9000100020003000400050006000700080009000a000b00,257e7e04aaf13f664a70147f21e4ffec4c333586443642f4829ee39a52a7801a,257e7e04aaf13f664a70147f21e4ffec4c333586443642f4829ee39a52a7801a,YES,,dict,9,Applications;BackupKeyBag;Date;IsEncrypted;Lockdown;ManifestKey;SystemDomainsVersion;Version;WasPasscodeSet,,,,,True,2026-01-21 09:35:00.700902,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff,Status.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-163140  00_ff\Status.plist,key_metadata,189,2026-04-20 20:37:48,BPLIST_HEADER,5.606397,62706c6973743030d60102030405060708090a0b0c5c497346756c6c4261636b,137ac8fb426f7bcb58cee5ffff656fbe1e8e1a4a13dca6e372b6ae593a2f609a,137ac8fb426f7bcb58cee5ffff656fbe1e8e1a4a13dca6e372b6ae593a2f609a,YES,,dict,6,BackupState;Date;IsFullBackup;SnapshotState;UUID;Version,,,,,,2026-01-21 09:39:03.888214,finished
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa\DDNABackup.plist,backup_marker_file,2207,2026-04-20 20:40:48,OTHER_OR_TEXTLIKE,5.012698,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,717ae898c63afa78ae483c23f98a70d4a71ce058d2216f6d34cc4a97580b86dd,717ae898c63afa78ae483c23f98a70d4a71ce058d2216f6d34cc4a97580b86dd,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa,Info.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa\Info.plist,key_metadata,99465,2026-04-20 20:40:48,BPLIST_HEADER,7.833011,62706c6973743030df10150102030405060708090a0b0c0d0e0f101112131415,6cb13aa680e929467269282f71325ab10bd29034102521fb827e6da23a3b4d42,6cb13aa680e929467269282f71325ab10bd29034102521fb827e6da23a3b4d42,YES,,dict,21,Applications;Build Version;Device Name;Display Name;GUID;ICCID;IMEI;Installed Applications;Last Backup Date;MEID;Phone Number;Product Name;Product Type;Product Version;Serial Number;Target Identifier;Target Type;Unique Identifier;iBooks Data 2;iTunes Files;iTunes Version,iPhone của ADMIN,"iPhone8,2",15F79,11.4,,2026-01-21 09:59:31,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa,Manifest.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa\Manifest.plist,key_metadata,44484,2026-04-20 20:40:54,BPLIST_HEADER,5.883114,62706c6973743030d9000100020003000400050006000700080009000a000b00,7d3cc1c476b87d3eb31022e1d8cee4b0401a9f739a0688f0411bb582efa32af7,7d3cc1c476b87d3eb31022e1d8cee4b0401a9f739a0688f0411bb582efa32af7,YES,,dict,9,Applications;BackupKeyBag;Date;IsEncrypted;Lockdown;ManifestKey;SystemDomainsVersion;Version;WasPasscodeSet,,,,,True,2026-01-21 09:35:00.700902,
Friend,2026-01-21,2026-01,2026-01-21 00:00:00,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa,Status.plist,H:\Manifest\Friend_Device\iPhone6 Plus\10177d45c1f7582e34796f23474bffc9cf5f7359\2026-01-21\My_PC\2026-01-21-165931  00_fa\Status.plist,key_metadata,189,2026-04-20 20:40:52,BPLIST_HEADER,5.558797,62706c6973743030d60102030405060708090a0b0c5c497346756c6c4261636b,a12c1e4a2a18a0c36c6f1612bfc8c1fe7f74a318be294ceb7f3c788ead969896,a12c1e4a2a18a0c36c6f1612bfc8c1fe7f74a318be294ceb7f3c788ead969896,YES,,dict,6,BackupState;Date;IsFullBackup;SnapshotState;UUID;Version,,,,,,2026-01-21 10:06:58.934419,finished
Friend,2026-01-29,2026-01,2026-01-29 00:00:00,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29,DDNABackup.plist,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29\DDNABackup.plist,backup_marker_file,2362,2026-04-20 20:50:26,OTHER_OR_TEXTLIKE,4.988041,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,9dbb2dd5288e37ad3447aa2612b65f7e014291576fb63969a3460d7022b3eabd,9dbb2dd5288e37ad3447aa2612b65f7e014291576fb63969a3460d7022b3eabd,YES,,dict,23,audioDiskUsage;backupChecksum;booksDiskUsage;dataSets;datasetSizes;deviceAppleIDDSPersonID;deviceAppleIDEmail;deviceIconFilename;deviceModelDetails;deviceUDID;documentsAndDataDiskUsage;domainSets;editable;iMazingBackupVersion;migrationVersion;musicDiskUsage;otherDiskUsage;photosDiskUsage;podcastDiskUsage;ringtonesDiskUsage;totalDiskUsage;videoDiskUsage;voiceMemosDiskUsage,,,,,,,
Friend,2026-01-29,2026-01,2026-01-29 00:00:00,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29,Info.plist,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29\Info.plist,key_metadata,2728109,2026-04-20 20:50:26,BPLIST_HEADER,7.910719,62706c6973743030df1016000100020003000400050006000700080009000a00,f128a47df02a711f9241f99bb5b32e98df0a85638ef7df293a6aea9d5241ff8d,c6b130d977c6929add7cde70485ac6f5aeee1abc0ae40dc654ec111e627d17a5,YES,,dict,22,Applications;Build Version;Device Name;Display Name;GUID;ICCID;IMEI;IMEI 2;Installed Applications;Last Backup Date;MEID;Phone Number;Product Name;Product Type;Product Version;Serial Number;Target Identifier;Target Type;Unique Identifier;iBooks Data 2;iTunes Files;iTunes Version, Ngọc Lâm 🍀❤️,"iPhone13,4",21F90,17.5.1,,2026-01-29 08:25:31,
Friend,2026-01-29,2026-01,2026-01-29 00:00:00,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29,Manifest.plist,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29\Manifest.plist,key_metadata,195034,2026-04-20 21:06:12,BPLIST_HEADER,5.992763,62706c6973743030d9000100020003000400050006000700080009000a000b00,338c3f39a96305a2c8359dd90e57eb6361201f4ad47b80ec8ed866d814b22387,338c3f39a96305a2c8359dd90e57eb6361201f4ad47b80ec8ed866d814b22387,YES,,dict,9,Applications;BackupKeyBag;Date;IsEncrypted;Lockdown;ManifestKey;SystemDomainsVersion;Version;WasPasscodeSet,,,,,True,2026-01-29 07:33:34.293525,
Friend,2026-01-29,2026-01,2026-01-29 00:00:00,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29,Status.plist,H:\Manifest\Friend_Device\iPhone12 Pro Max\00008101-000A281C14B9003A\My_PC\2026-01-29\Status.plist,key_metadata,189,2026-04-20 21:06:14,BPLIST_HEADER,5.67354,62706c6973743030d60102030405060708090a0b0c5c497346756c6c4261636b,66c6888e85089c59a25c43c66ab6c2b5dc2a249cba36db6a9f7849df9e01d035,66c6888e85089c59a25c43c66ab6c2b5dc2a249cba36db6a9f7849df9e01d035,YES,,dict,6,BackupState;Date;IsFullBackup;SnapshotState;UUID;Version,,,,,,2026-01-29 08:22:19.892300,finished
iPhone13,,,,H:\Manifest\Friend_Device\iPhone13\My_PC\00008110-001A7D222E33601E,UserLabels.plist,H:\Manifest\Friend_Device\iPhone13\My_PC\00008110-001A7D222E33601E\UserLabels.plist,backup_marker_file,181,2025-12-20 17:29:14,OTHER_OR_TEXTLIKE,5.225914,3c3f786d6c2076657273696f6e3d22312e302220656e636f64696e673d225554,97704a8960b4facceef54397a08fb5d0a456247c3627359215aa2a27df22656c,97704a8960b4facceef54397a08fb5d0a456247c3627359215aa2a27df22656c,YES,,dict,0,,,,,,,,
